"AmyBrownLyman_1" "AmyBrownLyman_2" "AmyBrownLyman_3" "AmyBrownLyman_4" "JamesHAnderson_1" "JamesHAnderson_2" "JamesHAnderson_3" "JamesHAnderson_4" "AnnieWellsCannon_1" "AnnieWellsCannon_2" "AnnieWellsCannon_3" "AnnieWellsCannon_4" "JanetteAHyde_1" "JanetteAHyde_2" "JanetteAHyde_3" "JanetteAHyde_4" "LaleneHHart_1" "LaleneHHart_2" "LaleneHHart_3" "ElsieCCarroll_1" "ElsieCCarroll_2" "ElsieCCarroll_3" "ElsieCCarroll_4" "LucyRoseMiddleton_1" "LucyRoseMiddleton_2" "SusaYoungGates_1" "SusaYoungGates_2" "SusaYoungGates_3" "SusaYoungGates_4" "RuthMoenchBell_1" "RuthMoenchBell_2" "RuthMoenchBell_3" "RuthMoenchBell_4" "AliceLouiseReynolds_1" "AliceLouiseReynolds_2" "AliceLouiseReynolds_3" "AliceLReynolds_1" "AliceLReynolds_2" "AliceLReynolds_3" "AnnieDPalmer_1" "AnnieDPalmer_2"
"house" 0.0543581017205521 0.0403426754313107 0.0642016407085959 0.0450397060566552 0.0206512012115371 0.0276090557702927 0.0700476323900252 0.0560970478928546 0.0639795265515035 0.104033290653009 0.0481347773766546 0.0481772924361651 0.058470983774302 0.0581479866259631 0.0435224140432323 0.0293685756240822 0.106076678284589 0.061642780089382 0.045475216007276 0.0803966233418196 0.0806343233436366 0.146686224829977 0.0671050865655617 0.075041272699985 0.0151080223598731 0.17603810707259 0.271087477843812 0.0313873195229127 0.0831427977551445 0.101442741208296 0.0796812749003984 0.204638472032742 0.0907852927825692 0.0351308624626735 0.0874278720055954 0 0.0163559044815178 0.0326211058554885 0.0651041666666667 0.0292056074766355 0.0879249706916764
"service" 0.101626016260163 0.130520420513064 0.0832243490666984 0.0853383904231362 0.0413024024230743 0.0966316951960243 0.0350238161950126 0.0280485239464273 0.111964171465131 0.0960307298335467 0.0802246289610911 0.152561426047856 0.0438532378307265 0 0 0.0293685756240822 0.0757690559175633 0.0154106950223455 0.0606336213430347 0 0 0 0 0.075041272699985 0.0453240670796193 0.0207103655379517 0.0208528829110625 0.0523121992048546 0.0103928497193931 0 0.0113830392714855 0.011368804001819 0 0.0526962936940102 0.0174855744011191 0.139982502187227 0.0490677134445535 0.0326211058554885 0.09765625 0.0146028037383178 0.131887456037515
"see" 0.0212705615428247 0.0379695768765277 0.049934609440019 0.0284461301410454 0.00688373373717905 0.0207067918277195 0.014009526478005 0.042072785919641 0.0399872040946897 0.0480153649167734 0.0240673886883273 0.0722659386542476 0.0438532378307265 0.0872219799389446 0.0435224140432323 0.0587371512481645 0.0303076223670253 0 0 0.200991558354549 0.134390538906061 0.160021336178157 0.201315259696685 0.045024763619991 0.0151080223598731 0.0103551827689759 0.0208528829110625 0.0732370788867964 0.103928497193931 0.236699729486023 0.0910643141718839 0.125056844020009 0.329096686336813 0 0.19234131841231 0.0699912510936133 0.0163559044815178 0.11417387049421 0.162760416666667 0.277453271028037 0.175849941383353
"world" 0.0330875401777274 0.0308502812121787 0.0404232552609678 0.0142230650705227 0.0550698698974324 0.0483158475980121 0.238161950126086 0.203351798611598 0.0879718490083173 0.168053777208707 0.144404332129964 0.0642363899148868 0.0146177459435755 0.0290739933129815 0.0580298853909764 0 0.0909228671010759 0 0 0.066997186118183 0.120951485015455 0.106680890785438 0.147631190444236 0.030016509079994 0.0604320894394924 0.0517759138448794 0.0834115316442498 0.0627746390458255 0.0311785491581792 0 0.022766078542971 0.011368804001819 0.0567408079891058 0.0878271561566836 0.349711488022382 0.0174978127734033 0.098135426889107 0.130484423421954 0.0813802083333333 0.0438084112149533 0.0586166471277843
"state" 0.0614482889014937 0.0735660551982724 0.0237783854476281 0.040298684366481 0.158325875955118 0.172556598564329 0.11207621182404 0.119206226772316 0.167946257197697 0.0960307298335467 0.0722021660649819 0.0883250361329693 0.160795205379331 0.0290739933129815 0.0870448280864645 0.102790014684288 0 0 0 0.0133994372236366 0 0.0400053340445393 0.040263051939337 0.015008254539997 0.0151080223598731 0.0414207310759035 0.0312793243665937 0.125549278091651 0.0415713988775722 0 0.0113830392714855 0 0 0.193219743544704 0 0.192475940507437 0.0654236179260713 0.0326211058554885 0.09765625 0.0438084112149533 0.0293083235638921
"used" 0.0401777273586689 0.0450888725408766 0.0760908334324099 0.0331871518312196 0.00688373373717905 0.0483158475980121 0.0210142897170076 0.0210363929598205 0 0.0160051216389245 0.0160449257922182 0.0240886462180825 0.0730887297178775 0.159906963221398 0.31916436965037 0.190895741556535 0.393999090771329 0.431499460625674 0.469910565408519 0.0535977488945464 0.0403171616718183 0.0400053340445393 0.080526103878674 0.105057781779979 0.151080223598731 0.0207103655379517 0.0625586487331874 0.0104624398409709 0.0103928497193931 0.0676284941388638 0.102447353443369 0.034106412005457 0 0.0702617249253469 0.0349711488022382 0.0174978127734033 0.0163559044815178 0 0.0651041666666667 0 0.0439624853458382
"s" 0.0874456418982794 0.0925508436365362 0.0808465105219356 0.0995614554936589 0.0206512012115371 0.0966316951960243 0.0700476323900252 0.119206226772316 0.0479846449136276 0.0560179257362356 0.128359406337746 0.0642363899148868 0.058470983774302 0.0436109899694723 0.0290149426954882 0.0587371512481645 0.0151538111835127 0.092464170134073 0.136425648021828 0 0.0134390538906061 0.0266702226963595 0 0 0.0151080223598731 0.082841462151807 0.0521322072776561 0.198786356978447 0.0207856994387861 0 0 0 0.0113481615978212 0 0 0 0.0327118089630357 0 0.113932291666667 0.0146028037383178 0.0439624853458382
"own" 0.04490451881263 0.0617005624243575 0.0689573177981215 0.0379281735213939 0.0894885385833276 0.0138045278851463 0.0420285794340151 0.0490849169062478 0.0639795265515035 0.0960307298335467 0.0962695547533093 0.104384133611691 0.102324221605029 0.0581479866259631 0.0580298853909764 0.0146842878120411 0.0303076223670253 0.0154106950223455 0.0151584053357587 0.133994372236366 0.107512431124849 0.0400053340445393 0.134210173131123 0.015008254539997 0.0151080223598731 0.0621310966138552 0.0834115316442498 0.125549278091651 0.197464144668468 0.0338142470694319 0.136596471257826 0.056844020009095 0.0453926463912846 0.0175654312313367 0.122399020807834 0.0699912510936133 0.0654236179260713 0.0163105529277443 0.048828125 0.058411214953271 0.0293083235638921
"american" 0.0165437700888637 0.00711929566434894 0.0332897396266793 0.0142230650705227 0.234046947064088 0.317504141358366 0.315214345755113 0.329570156370521 0.0559820857325656 0.192061459667093 0.128359406337746 0.0481772924361651 0.058470983774302 0.0290739933129815 0.0435224140432323 0.0587371512481645 0 0 0 0 0.0134390538906061 0 0 0.060033018159988 0.0151080223598731 0.0103551827689759 0.0312793243665937 0.0209248796819418 0.0103928497193931 0 0.0113830392714855 0.011368804001819 0 0.0175654312313367 0.122399020807834 0.0349956255468067 0.0327118089630357 0.0326211058554885 0.130208333333333 0 0.0439624853458382
"part" 0.0732652675363963 0.0925508436365362 0.0523124479847818 0.0687448145075264 0.117023473532044 0.117338487023744 0.0700476323900252 0.0490849169062478 0.0559820857325656 0.0320102432778489 0.0561572402727637 0.0240886462180825 0.0730887297178775 0.0145369966564908 0.0145074713477441 0.0734214390602056 0.045461433550538 0.0462320850670365 0.0303168106715174 0 0.0806343233436366 0.106680890785438 0.0939471211917863 0.030016509079994 0.0302160447197462 0.0931966449207828 0.0312793243665937 0.0523121992048546 0.0311785491581792 0.0112714156898106 0.0910643141718839 0.011368804001819 0.0567408079891058 0.10539258738802 0.0524567232033572 0.05249343832021 0.0654236179260713 0.179416082205187 0.0162760416666667 0.0730140186915888 0.0293083235638921
"go" 0.0212705615428247 0.0213578869930468 0.0546902865295446 0.0284461301410454 0.0619536036346114 0.0207067918277195 0.0350238161950126 0.0140242619732137 0.0479846449136276 0.0400128040973111 0.0320898515844364 0.0160590974787217 0.058470983774302 0.0290739933129815 0.0290149426954882 0.0293685756240822 0.045461433550538 0.0154106950223455 0.0151584053357587 0.375184242261825 0.120951485015455 0.226696892919056 0.348946450140921 0.045024763619991 0.0151080223598731 0.0207103655379517 0.0729850901887186 0.0313873195229127 0.0519642485969653 0.16907123534716 0.0796812749003984 0.204638472032742 0.10213345438039 0.0351308624626735 0.0349711488022382 0.139982502187227 0.130847235852143 0 0.048828125 0.292056074766355 0.131887456037515
"smith" 0.049631310266591 0.0783122523078384 0.142670312685769 0.0711153253526135 0.0481861361602533 0.0207067918277195 0.0980666853460353 0 0.0639795265515035 0.0240076824583867 0.0561572402727637 0.0481772924361651 0.029235491887151 0.0145369966564908 0 0.0146842878120411 0 0 0 0 0 0 0 0 0 0.269234751993373 0.093837973099781 0.156936597614564 0.457285387653295 0 0 0 0 0.0526962936940102 0 0.0699912510936133 0.0327118089630357 0.0163105529277443 0.048828125 0.0146028037383178 0
"last" 0.0661750803554547 0.0640736609791405 0.0760908334324099 0.0758563470427877 0.0757210711089695 0.082827167310878 0.0350238161950126 0.0280485239464273 0.0719769673704415 0.0880281690140845 0.0882470918572002 0.0401477436968042 0.029235491887151 0.0726849832824538 0.0290149426954882 0.117474302496329 0.0757690559175633 0.030821390044691 0.0303168106715174 0.107195497789093 0.0671952694530305 0.0666755567408988 0.0268420346262247 0.045024763619991 0.0453240670796193 0.0517759138448794 0.0312793243665937 0 0.0207856994387861 0.112714156898106 0.022766078542971 0.022737608003638 0 0.0351308624626735 0.244798041615667 0.05249343832021 0.0654236179260713 0.0326211058554885 0.113932291666667 0.058411214953271 0.0586166471277843
"organization" 0.170164492342598 0.168489997389592 0.0808465105219356 0.142230650705227 0.0413024024230743 0.0207067918277195 0.014009526478005 0.0350606549330341 0.0319897632757518 0.0320102432778489 0.0160449257922182 0.0160590974787217 0.0146177459435755 0 0 0 0.045461433550538 0 0 0 0.0134390538906061 0 0 0.045024763619991 0 0.0517759138448794 0.0834115316442498 0.0209248796819418 0.0415713988775722 0 0 0 0 0 0 0 0 0 0.0162760416666667 0 0.0146541617819461
"too" 0.00236339572698053 0.0118654927739149 0.0332897396266793 0.0165935759156098 0.0688373373717905 0.041413583655439 0.0560381059120202 0.0490849169062478 0.0399872040946897 0.0880281690140845 0.0160449257922182 0.0321181949574434 0.0730887297178775 0.116295973251926 0.145074713477441 0.13215859030837 0.136384300651614 0.184928340268146 0.151584053357587 0.120594935012729 0.0537562155624244 0.146686224829977 0.120789155818011 0.045024763619991 0.120864178878985 0.0310655483069276 0.0104264414555312 0.0836995187277673 0.0415713988775722 0.0901713255184851 0.239043824701195 0.147794452023647 0.283704039945529 0 0 0.05249343832021 0.0490677134445535 0.0163105529277443 0.0162760416666667 0.146028037383178 0.0879249706916764
"know" 0.0259973529967858 0.0213578869930468 0.0214005469028653 0.0237051084508712 0.0275349349487162 0 0.0210142897170076 0.0210363929598205 0.0239923224568138 0.0240076824583867 0.0320898515844364 0.0642363899148868 0.029235491887151 0.0290739933129815 0.0435224140432323 0.0587371512481645 0.106076678284589 0.0154106950223455 0.0303168106715174 0.401983116709098 0.0268781077812122 0.133351113481798 0.254999328949134 0.030016509079994 0.0151080223598731 0.0103551827689759 0.0625586487331874 0.0627746390458255 0.145499896071503 0.214156898106402 0.136596471257826 0.159163256025466 0.124829777576033 0.0878271561566836 0.0349711488022382 0.174978127734033 0.179914949296696 0.065242211710977 0 0.13142523364486 0.234466588511137
"among" 0.0590848931745131 0.0878046465269703 0.0713351563428843 0.0734858361977006 0.0963722723205066 0.082827167310878 0.0420285794340151 0.0560970478928546 0.175943698016635 0.136043533930858 0.0802246289610911 0.112413682351052 0.029235491887151 0 0.0435224140432323 0 0.0606152447340506 0.0154106950223455 0 0.0133994372236366 0 0 0 0.060033018159988 0.0453240670796193 0.0310655483069276 0.0521322072776561 0.0418497593638837 0.0207856994387861 0 0.0113830392714855 0 0.0113481615978212 0.0878271561566836 0.0524567232033572 0.0874890638670166 0.0163559044815178 0.0163105529277443 0.09765625 0 0.146541617819461
"food" 0.0118169786349026 0.0118654927739149 0.123647604327666 0.0474102169017423 0.0688373373717905 0.213970182219768 0.0630428691510227 0.0280485239464273 0 0 0.00802246289610911 0.0321181949574434 0.13155971349218 0.392498909725251 0.304656898302626 0.499265785609398 0.106076678284589 0.092464170134073 0.106108837350311 0 0.0403171616718183 0 0.0268420346262247 0.045024763619991 0.135972201238858 0.0103551827689759 0.0208528829110625 0.0104624398409709 0.0103928497193931 0.0112714156898106 0.0341491178144565 0.022737608003638 0.0113481615978212 0.0175654312313367 0.0174855744011191 0 0 0 0 0.0438084112149533 0.0732708089097304
"things" 0.0118169786349026 0.0237309855478298 0.0546902865295446 0.0284461301410454 0 0.00690226394257316 0.00700476323900252 0.00701213098660683 0.119961612284069 0.0400128040973111 0.0561572402727637 0.0883250361329693 0.029235491887151 0.0145369966564908 0.0435224140432323 0 0.28792241248674 0.030821390044691 0.0757920266787934 0.160793246683639 0.147829592796667 0.426723563141752 0.22815729432291 0 0.0151080223598731 0 0.0104264414555312 0.0209248796819418 0.0519642485969653 0.123985572587917 0.193511667615253 0.0795816280127331 0.124829777576033 0.0351308624626735 0.139884595208953 0.0349956255468067 0.130847235852143 0.11417387049421 0.09765625 0.058411214953271 0.0293083235638921
"magazine" 0.144167139345812 0.0806853508626213 0.0808465105219356 0.0900794121133104 0.0137674674743581 0.0207067918277195 0.0350238161950126 0.0560970478928546 0.0399872040946897 0.0560179257362356 0.0641797031688729 0.0562068411755259 0.0730887297178775 0.0581479866259631 0.0290149426954882 0.0587371512481645 0 0.0462320850670365 0 0.0535977488945464 0.0671952694530305 0.0400053340445393 0.040263051939337 0.105057781779979 0.0151080223598731 0.082841462151807 0.0208528829110625 0.0313873195229127 0.0103928497193931 0.0225428313796213 0 0.011368804001819 0 0.0526962936940102 0 0.0699912510936133 0.0163559044815178 0.0489316587832328 0.0325520833333333 0.0292056074766355 0.0293083235638921
"social" 0.111079599168085 0.147132110396545 0.049934609440019 0.118525542254356 0.0619536036346114 0.0207067918277195 0.0490333426730176 0.0350606549330341 0.0879718490083173 0.0960307298335467 0.0802246289610911 0.0401477436968042 0.058470983774302 0.0145369966564908 0 0 0.0303076223670253 0.0154106950223455 0 0.0133994372236366 0 0 0 0.045024763619991 0 0.0414207310759035 0 0.0104624398409709 0 0 0 0.022737608003638 0.0226963231956423 0.0351308624626735 0 0 0.0163559044815178 0.0163105529277443 0 0.0146028037383178 0.278429073856975
"never" 0.0094535829079221 0.0379695768765277 0.0428010938057306 0.021334597605784 0.0137674674743581 0.0276090557702927 0.0210142897170076 0.0280485239464273 0.0559820857325656 0.07202304737516 0.0320898515844364 0.112413682351052 0.0146177459435755 0 0 0.0734214390602056 0.0909228671010759 0.0462320850670365 0.0151584053357587 0.133994372236366 0.0537562155624244 0.186691558874517 0.134210173131123 0.060033018159988 0 0.0517759138448794 0.093837973099781 0.0418497593638837 0.0727499480357514 0.16907123534716 0.136596471257826 0.170532060027285 0.19291874716296 0.0702617249253469 0.0174855744011191 0.122484689413823 0.098135426889107 0.065242211710977 0.0651041666666667 0.204439252336449 0.117233294255569
"school" 0.0519947059935716 0.0355964783217447 0.0998692188800381 0.0758563470427877 0.0275349349487162 0.00690226394257316 0.0630428691510227 0.0350606549330341 0.0239923224568138 0.0480153649167734 0.0320898515844364 0.0401477436968042 0.146177459435755 0.0290739933129815 0 0.117474302496329 0.0151538111835127 0.030821390044691 0.0757920266787934 0.0133994372236366 0 0.106680890785438 0.0536840692524493 0.030016509079994 0.0604320894394924 0.0621310966138552 0.0104264414555312 0.104624398409709 0.124714196632717 0 0.0455321570859419 0.102319236016371 0.0113481615978212 0.386439487089408 0.0524567232033572 0.10498687664042 0.0817795224075891 0 0.0162760416666667 0.058411214953271 0.0439624853458382
"did" 0.0118169786349026 0.0308502812121787 0.0309119010819165 0.0426691952115681 0.0206512012115371 0.0552181115405853 0.0280190529560101 0.0560970478928546 0.0479846449136276 0.0240076824583867 0.0240673886883273 0.0802954873936085 0 0 0.0145074713477441 0 0 0 0 0.174192683907276 0.0403171616718183 0.133351113481798 0.17447322507046 0 0 0.0517759138448794 0.0625586487331874 0.0313873195229127 0.155892745790896 0.236699729486023 0.0910643141718839 0.11368804001819 0.124829777576033 0.0702617249253469 0.122399020807834 0.31496062992126 0.0654236179260713 0.0815527646387213 0.130208333333333 0.189836448598131 0.0586166471277843
"love" 0.0543581017205521 0.0664467595339234 0.0356675781714422 0.0355576626763067 0.0137674674743581 0 0.0210142897170076 0 0.0559820857325656 0.0640204865556978 0.0320898515844364 0.0160590974787217 0 0 0.0290149426954882 0 0.136384300651614 0 0 0.133994372236366 0.215024862249698 0.0933457794372583 0.254999328949134 0.030016509079994 0 0.0103551827689759 0.0104264414555312 0.0627746390458255 0.0311785491581792 0.0676284941388638 0.0682982356289129 0.284220100045475 0.306400363141171 0.0175654312313367 0.0174855744011191 0.0699912510936133 0.0654236179260713 0 0 0.189836448598131 0.0879249706916764
"came" 0.0378143316316884 0.0355964783217447 0.0237783854476281 0.0355576626763067 0.0206512012115371 0.0138045278851463 0.014009526478005 0.0350606549330341 0.0799744081893794 0.0320102432778489 0.0481347773766546 0.112413682351052 0.029235491887151 0 0.0145074713477441 0 0.0151538111835127 0 0.0151584053357587 0.107195497789093 0.0671952694530305 0.173356447526337 0.147631190444236 0.015008254539997 0 0.0310655483069276 0.0521322072776561 0.0941619585687382 0.155892745790896 0.135256988277728 0.0682982356289129 0.159163256025466 0.0680889695869269 0.0878271561566836 0.0874278720055954 0.139982502187227 0.130847235852143 0.0489316587832328 0.179036458333333 0.204439252336449 0.0439624853458382
