filename,year,month,volume,topic_num,topic_label,proportion,text_preview
October_Vol5_04_Article_Unusual_Mothers.txt,1918,October,Vol5,9,Pioneer Foremothers,0.11831629711826615,vol5 sequence category article title unusual mothers unusual mothers office received sketches photographs scores good noble women like present life work testimonial pages magazine deemed wise however magazine committee restrict publication interesting valuable lifesketches therefore completed ser...
September_Vol4_12_Guide_Lessons_Guide_Lessons.txt,1917,September,Vol4,7,Household Management & Budgeting,0.1182635760868598,vol4 sequence category guide lessons title guide lessons guide lessons child placed sitting posture bones spine likely injured curvature spine result different trade brands childrens clothes devotees people find satisfactory make first clothes quite short twenty four inches length clothes used ba...
November_Vol4_02_Mothers_in_Israel_Mothers_in_Israel.txt,1917,November,Vol4,7,Household Management & Budgeting,0.1181570561734875,vol4 sequence category mothers title israel mothers israel mothers israel unsung heroines great remarkable women church known publicly indeed one sometimes wonders public honors responsibilities given certain ones withheld others equally deserving equally capable greatness soul sometimes manifest...
September_Vol8_15_Article_Who_Needs_Me.txt,1921,September,Vol8,4,Gospel Doctrine & Spiritual Kingdom,0.11813214911858189,vol8 sequence category article title needs needs greatest need human heart encouragement cruelest weapon held powers evil human soul discouragement arab legend lucifer deprived weapons instilling motives crime sin mortals begged one weapon left just one little insignificant tool discouragement ga...
"July_Vol10_01_Frontispiece_The_Sisters,_Lydia_A._Wells,_Susan_A._Wells_Frontispiece.txt",1923,July,Vol10,9,Pioneer Foremothers,0.11807832685164452,vol10 sequence category frontispiece title sisters lydia wells susan wells frontispiece aunt lydia ann aunt susan wells testimonies lula greene richards two little sisters seen always together whether sunshine dark stormy weather one scarce thought except loving honoring father mother duty first ...
September_Vol5_09_Article_Home_Economic_Department_Janette_A._Hyde.txt,1918,September,Vol5,7,Household Management & Budgeting,0.1179645862812906,vol5 sequence category article title home economic department janette hyde home economics department janette hyde one home feature characterize latterday saint communities others kitchen gardens filled different varieties vegetables necessary good health well family impossible make accurate estim...
January_Vol4_04_Article_Mrs._Alice_Merrill_Home.txt,1917,January,Vol4,9,Pioneer Foremothers,0.11793772642856283,vol4 sequence category article title alice merrill home alice merrill home officers members relief society surprised learn release sister alice merrill home granddaughter late beloved honored president bathsheba smith felt best relax arduous labors leaving wise sufficient reasons sister home powe...
October_Vol9_11_Article_The_Last_Service_Annie_D._Palmer.txt,1922,October,Vol9,4,Gospel Doctrine & Spiritual Kingdom,0.11785730312583464,vol9 sequence category article title last service annie palmer last service annie palmer get whatever needed lay wife away nice nothing good brother taylor let account sentence spolzen hoarse whispers see clothed right yes answered kind relief society woman see clothed right man turned sadly away...
July_Vol3_00_BOARD.txt,1916,July,Vol3,10,Genealogical Stories,0.11756553182963664,suggest careful survey nocent beautiful faces baby belongs grand mother 364 relief society magazine present herewith views five members quo rnm twelve apostles ask relief society offi cers shall read stirring splendid comments various meetings society elder rudger clawson opinion practice restric...
December_Vol6_MISC.txt,1919,December,Vol6,9,Pioneer Foremothers,0.11751034709692415,miscellaneous text ====================================================================== === first article === sen studio 249 main street salt lake city beneficial life insurance salt lake city brunswickbalkecollender billiard tables 5559 south temple street salt lake city burial clothes south t...
V1_1914_Mar_11_Art_Book_on_Art_and_Architecture.txt,1914,March,Vol1,2,Advertisements,0.11741281005281588,vol1 sequence category art title book art architecture book art architecture inasmuch many inquiries expensive books art architecture society asked sister alice merrill home prepare book suitable lessons utah home conditions subjects cost exceed one dollar book illustrated contain many suggestion...
March_Vol7_12_Article_A_Tribute.txt,1920,March,Vol7,9,Pioneer Foremothers,0.11732066535883207,vol7 sequence category article title tribute tribute lirrie thomas edward chorister relief society words lucy clark music evan stephens musing today garden roses nightingale filling souls motion sing song bird sing forev leader clear brooks dancing water falls playing spir ing hope grand anthems ...
November_Vol10_05_Article_Pasteur's_Contribution_to_the_Relief_of_Human_Suffering_Dr._.txt,1923,November,Vol10,10,Genealogical Stories,0.11730006660924235,vol10 sequence category article title pasteurs contribution relief human suffering pasteurs contribution relief human suffering harris president brigham young university look history world find men women stand head shoulders everyone else contribution relief fellows drudgery suffering one louis p...
March_Vol9_07_Article_A_Mother's_Plea_Louise_Gulbransen.txt,1922,March,Vol9,1,Biblical Stories,0.11728921311727246,vol9 sequence category article title mothers plea louise gulbransen mothers plea louise gulbransen twelve long years wife mate shield strife blest gift motherhood greatest gift bestowed god rosy brighteyed boys girls cheer wiles curls came tempter home upon destruction bent called aid fiends eart...
September_Vol3_12a_Editorial_Editorial_Self_Pity.txt,1916,September,Vol3,1,Biblical Stories,0.11716550169091161,vol3 sequence category editorial title editorial self pity editorial relief society magazine editor susa young gates business manager janette hyde assistant manager amy brown lyman room bishops building salt lake city utah selfpity along difficult lifeclimb health peace deadly strewn sorts thorns...
September_Vol8_16_Article_Dress_Reform.txt,1921,September,Vol8,10,Genealogical Stories,0.11713075792959114,vol8 sequence category article title dress reform wells genealogical work demonstration teachers visit home dress reform economy george stake winter membership drive presidencies east west wards george decided upon contest plan purpose increasing attendance awakening interest relief society work ...
March_Vol7_07_Article_Beyond_Arsareth_Nephi_Anderson.txt,1920,March,Vol7,5,Serialized Fiction & Stories,0.11710317476105238,vol7 sequence category article title beyond arsareth nephi anderson beyond arsareth nephi anderson continued well defined path led farther valley passed huts unoccupied grass land became level enough mow saw hay cut newly made fields yellow stubble now saw sheep besides cows horses horses small h...
July_Vol3_18_Article_Charms_of_Springtime_Evan_Stephens.txt,1916,July,Vol3,1,Biblical Stories,0.11701925667200394,vol3 sequence category article title charms springtime evan stephens charms springtime duet 2nd treble evan stephens 4^s t4= mm=m^^mm let live flowers blooming making yti bei |=t=t4 gardens meadows fair bathing dewdrops coda i^iiiiiigett^sfear=ii bright morning filling fragrance soft summer air w...
October_Vol9_04_Frontispiece_Cyrus_E._Dallin_Frontispiece.txt,1922,October,Vol9,3,World War I News,0.1168585608268416,vol9 sequence category frontispiece title cyrus dallin frontispiece cyrus dallin recently set great high dome state capitol building replica bronze sculpure massasoit stands overlooking plymouth rock forever guarding destinies plymouth colony massasoit chief wampanoagsa mighty indian nation sache...
November_Vol6_11_Editorial_The_False_and_the_True.txt,1919,November,Vol6,3,World War I News,0.11661790070649798,vol6 sequence category editorial title false true editorial false true ====================================================================== false true many people mystified close likeness false true things life brigham young used say devil give nine truths get believe one error add give man nin...
July_Vol9_11_Article_Ann_and_Her_Husband.txt,1922,July,Vol9,6,Recipes & Cooking Instructions,0.116588404592057,vol9 sequence category article title ann husband ann husband anon heavily loaded freight wagon stopped big gate two spindlelegged girls wrinkled stockings flying hair ragged aprons came running tworoomed cabin open approached began talking shouted older one billy moon today gave ride new pony giv...
V1_1914_Mar_00_Misc.txt,1914,March,Vol1,8,Stake & Ward Relief Society Reports,0.1165288444753868,=== front advertisements === garment approved temple brand manufactured exclusively salt lake knitting works better class trade discriminating purchasers local dealer handle temple brand garments send orders salt lake knitting store main street salt lake city postage free parts united states pric...
March_Vol2_17d_Art_Art_-_In_My_Fathers_House_Are_Many_Mansions.txt,1915,March,Vol2,2,Advertisements,0.11647825923758519,vol2 sequence category art title art fathers house many mansions art fathers house many mansions words christ devotees shrine 2032 describe architecture valley early fifties brigham youngs attitude influence upon art tell organization first art school west name officers directors faculty tell bui...
September_Vol6_01a_Art_General_Church_Offices_Frontispiece.txt,1919,September,Vol6,5,Serialized Fiction & Stories,0.11646726310134731,vol6 sequence category art title church offices frontispiece church offices frontispiece ====================================================================== manager london colonel alexander hawes exception kin immediate associates church man nearer dearer friend col hawes came mothers home chi...
May_Vol7_07b_Guide_Lessons_Guide_Lessons_c_a_a_a.txt,1920,May,Vol7,3,World War I News,0.11646715040101441,vol7 sequence category guide lessons title guide lessons lesson literature optional princess first lesson told tennyson past master writing narrative princess excellent example poets skill important literary form lesson course preparation thirtyfive states ratified suffrage amendment thirtysix sh...
December_Vol5_06_Article_A_Tear_of_Love_Annie_G._Lauritzen.txt,1918,December,Vol5,4,Gospel Doctrine & Spiritual Kingdom,0.11643670825012482,vol5 sequence category article title tear love annie lauritzen tear love annie lauritzen wish banks flowers piled round die sermoned lore cultured lips shout praise high sinner ive loved jesus loved ive suffered long years weep upon pall weary magdalene ive rescued despair wash feet tears wipe ha...
February_Vol5_05_Article_True_Friends_Edith_McClendon.txt,1918,February,Vol5,10,Genealogical Stories,0.11638034831494239,vol5 sequence category article title true friends edith mcclendon true friends een though barks drift apart stream time road smooth sweet pain trouble mine smiles glad light heart must smile tears hours pass quickly seem years stately mansions dwell humble cot share sun beams brightly path fills ...
April_Vol4_02_Article_Birthday_Celebration_of_our_Honored_President.txt,1917,April,Vol4,8,Stake & Ward Relief Society Reports,0.11629248674946104,vol4 sequence category article title birthday celebration honored president birthday celebration 201 nauvoo martyrdom remembered temple built nauvoo honored felt assist preparing dinner every day upper floor parley pratts partially finished house nine twelve apostles thought still thinks greater ...
April_Vol8_03_Article_European_and_Near-East_Relief_Fund.txt,1921,April,Vol8,3,World War I News,0.11612669764792914,vol8 sequence category article title european neareast relief fund european neareast relief fund 203 concerning descendants last days upon people felt worthy nation dedicatory prayer offered sang time far spent following brother grant read prayer offered apostle orson hyde upon olives dedicating ...
October_Vol5_05_Article_The_Influence_of_Music_Lucy_May_Green.txt,1918,October,Vol5,1,Biblical Stories,0.11608692345623974,vol5 sequence category article title influence music lucy green influence music lucy green answer question makes home sidney lanier poet mentioning first essential parents children house friends said open fire good music much without fire half year say music one essential late explorers say found...
November_Vol4_05_Article_Her_Prophecy_and_Its_Fulfilment_Lucy_May_Green.txt,1917,November,Vol4,10,Genealogical Stories,0.11598871506158477,vol4 sequence category article title prophecy fulfilment lucy green prophecy fulfilment lucy green postman brought long official looking envelope addressed lieut paul brown mother knew intuitively marching orders join regiment thence proceed front four days left furlough let first born hope pride...
February_Vol2_10a_Editorial_Editorial.txt,1915,February,Vol2,9,Pioneer Foremothers,0.11592574840538714,vol2 sequence category editorial title editorial editorial relief society magazine editor susa young gates business manager janette hyde assistant manager amy brown lyman room bishops building salt lake city utah one fact deeply impressed upon mind philosopher combined independence helplessness m...
October_Vol10_10_Poetry_The_Great_Teacher_(Poem)_Alfred_Osmond.txt,1923,October,Vol10,5,Serialized Fiction & Stories,0.11583011203330634,vol10 sequence category poetry title great teacher poem alfred osmond great teacher alfred osmond resist evil arm force flame fiercest passions thy foe grant fair love undeserved divorce charms life virtue bestow potency strikes baneful blow minion fiends hate god nature overthrow spite thunderbo...
June_Vol4_06_Article_June_Entertainments_Morag.txt,1917,June,Vol4,10,Genealogical Stories,0.11571358985834168,vol4 sequence category article title entertainments morag entertainment morag beautiful sunshiny earth air perfect attune singing welcome thee beautiful month brides roses strawberries many beautiful things one prettiest functions imaginable isa rose luncheon musical decorate rooms lovely flowers...
March_Vol10_14_Article_Anti-Narcotic_Movement.txt,1923,March,Vol10,7,Household Management & Budgeting,0.11565672498249667,vol10 sequence category article title antinarcotic movement antinarcotic movement considerable attention attracted announcement wallace reid wife late cinema actor plan conduct active antinarcotic campaign reid arranging film picture take leading role revealing workings illicit traffickers drugs ...
March_Vol7_10b_Guide_Lessons_Guide_Lessons_d.txt,1920,March,Vol7,7,Household Management & Budgeting,0.1156243991383854,vol7 sequence category guide lessons title guide lessons tennyson poet laureate england twenty poets laureate seven great great ones chaucer spen ser johnson dryden wordsworth tennyson latter group tennyson according critics greatest making greatest englands laureates possessed qualities make gre...
March_Vol2_17b_Genealogy_Genealogy_-_Lesson_III_Individual_and_Family_Histories.txt,1915,March,Vol2,8,Stake & Ward Relief Society Reports,0.11536493103671813,vol2 sequence category genealogy title genealogy lesson iii individual family histories genealogy first week lesson iii individual family histories begin work recording known facts write data birth baptism marriage birth child death child endowment date official positions relief society auxiliary...
September_Vol2_08_Editorial_Editorial.txt,1915,September,Vol2,7,Household Management & Budgeting,0.11536185939527174,vol2 sequence category editorial title editorial editorial entered second class matter post office salt lake city utah motto charity never faileth emmeline wells president clarissa williams first counselor julina smith second counselor amy brown lyman secretary susa young gates corresponding secr...
"June_Vol2_02_Genealogy_The_Genealogical_Convention_at_the_Fair_—_Janette_A._Hyde,.txt",1915,June,Vol2,5,Serialized Fiction & Stories,0.11517235500079746,vol2 sequence category genealogy title genealogical convention fair janette hyde genealogical convention fair janette hyde asked name one beautiful unique feature panamapacific exposition rebecca nibley visited recently say wonderful electrical displays make nights blaze glory dream fairyland par...
November_Vol3_12_Mothers_in_Israel_Mothers_in_Israel.txt,1916,November,Vol3,4,Gospel Doctrine & Spiritual Kingdom,0.11516099243776946,vol3 sequence category mothers title israel mothers israel mothers israel 645 fittings wagons needed long journey going carriage told mother see parents sister returned home maine son urged come instead taking long journey wilderness counseled account great age hardships meet accordingly mother t...
"October_Vol9_07_Article_Aunt_Bine_Myron_E._Crandall,_Jr..txt",1922,October,Vol9,8,Stake & Ward Relief Society Reports,0.11515755993398945,vol9 sequence category article title aunt bine myron crandall aunt bine myron crandall close village highway dear old friend graces master life seem blend works gmong flowers happy livelong day cozy bowers hear proudly say come garden dainty blossoms blow see radiant beauty tulips row windflower ...
"July_Vol8_09_Editorial_Editorial_Our_President_Emeritus,_Emmeline_B._Wells.txt",1921,July,Vol8,4,Gospel Doctrine & Spiritual Kingdom,0.11510946617062852,vol8 sequence category editorial title editorial president emeritus emmeline wells clarissa smith williams president jennie brimhall knight first counselor louisa yates robison second counselor amy brown lyman secretary treasurer emma empey annie wells cannon julia lund susa young gates lalene ha...
June_Vol6_02a_Article_Rambling_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,1919,June,Vol6,5,Serialized Fiction & Stories,0.11493452983785923,vol6 sequence category article title rambling reminiscences margaret gay judd clawson rambling reminiscences margaret gay judd clawson ====================================================================== martyrdom occurred care hardships reach goal relate one many little romances night left tru...
February_Vol10_09f_Guide_Lessons_Teachers_Topic_for_April_-_The_Fly_Evil.txt,1923,February,Vol10,8,Stake & Ward Relief Society Reports,0.11490115809410842,vol10 sequence category guide lessons title teachers topic fly evil teachers topic fly evil prevention better cure nurse sick case need help restore health always regarded duty relief society well prevent sickness thus save economic loss suffering possible death house fly great carrier disease ge...
May_Vol4_Misc.txt,1917,May,Vol4,9,Pioneer Foremothers,0.11486804603122867,=== front matter cover ads contents advertisers directory === contents masterpiece elsie carroll 241 council bluffs ferry 1853 frontispiece mothers israel 243 departed spirits laura moench jenkins 255 childrens problems lucy wright snow 259 entertainments morag 262 brave friend 266 current topics...
February_Vol3_02_Genealogy_Echo_of_the_Genealogical_Congress.txt,1916,February,Vol3,2,Advertisements,0.1147095302262342,vol3 sequence category genealogy title echo genealogical congress genealogy family associations women approached suggestion begin temple work make excuse rich heir live long distance temple excuses met advice form family organization impossible one lone individual becomes easy pleasant undertaken...
April_Vol10_14a_Current_Topics_National_Garden_Week.txt,1923,April,Vol10,3,World War I News,0.11466073744944642,vol10 sequence category current topics title national garden week national garden week one hundred national organizations unite observing national garden week plan approval president harding womens organizations throughout united states unite various gardenclubs country promote work week relief s...
June_Vol3_19_Poem_Old_Folks_Greeting.txt,1916,June,Vol3,1,Biblical Stories,0.11460584860778313,vol3 sequence category poem title old folks greeting old folks greetings tune count many blessings bowed morning knees pray ask gods blessings old folks day come greet smiling face dispel sorrow gathering place chorus welcome grandma locks gray welcome grandpa feast today cheer old folks greet ca...
October_Vol4_11a_Guide_Lessons_LESSON_I_Theology_and_Testimony_First_Week_In_November_THE_N.txt,1917,October,Vol4,10,Genealogical Stories,0.1145659154858602,vol4 sequence category guide lessons title lesson theology testimony first week guide lessons lesson theology testimony fist week new testament times readings luke 14656 john 12119 fact jesus lived mortal life flesh first years christian era new testament times always fascination believe accept t...
June_Vol4_04_Article_General_Conference_of_the_Relief_Society_Amy_Brown_Lyman.txt,1917,June,Vol4,7,Household Management & Budgeting,0.1145572429725521,vol4 sequence category article title conference relief society amy brown lyman conference relief society amy brown lyman annual conference relief society held salt lake city wednesday thursday two public sessions held wednesday salt lake assembly hall two sessions stake officers held thursday ass...
V1_1914_Oct_01_Edit_Editorial.txt,1914,October,Vol1,3,World War I News,0.11453107150043851,vol1 sequence category editorial title editorial editorial conserving resources europe war prices country steadily rising unbelievable heights famine pestilence sure follow close heels war women latterday saints much president emmeline wells published call deseret news sisters relief society form...
October_Vol8_04_Article_Sweet_Singers_of_Zion_Edith_Ivins_Lamoreaux.txt,1921,October,Vol8,1,Biblical Stories,0.11451922066874977,vol8 sequence category article title sweet singers zion edith ivins lamoreaux joseph arizona sweet singers zion life sketches emily hill woodmansee julia hill ivins edith ivins lamoreaux summer 1849 two merry hearted girls might often seen wending way along green lanes england home warmister chal...
December_Vol3_03_Article_Reception_at_the_McCune_Home_Susa_Young_Gates.txt,1916,December,Vol3,6,Recipes & Cooking Instructions,0.11448670046207436,vol3 sequence category article title reception mccune home susa young gates reception mccune home susa young gates recepthe relief society tendered visiting delegates tion evening home mccune 200 north friends main street guests honor members first patriarchy presidency quorum twelve presiding co...
May_Vol5_07_Patriotic_Dept_PATRIOTIC_DEPARTMENT.txt,1918,May,Vol5,8,Stake & Ward Relief Society Reports,0.11442388941509893,vol5 sequence category patriotic title dept patriotic department patriotic department 267 feel sure protest forwarded senator smoot received profound consideration washington headquarters says desire red cross individuals opposed use tobacco cigarettes take part furnishing articles soldiers lette...
December_Vol10_Misc.txt,1923,December,Vol10,4,Gospel Doctrine & Spiritual Kingdom,0.11438680449797065,========== front matter ========== contents mother son role madonna child frontispiece impressions sacred grove hill cumorah joseph fielding smith 585 editorials 589 joseph smith portrait 592 came santa ruth moench bell 593 homing hearts poem helen field fischer 601 relief society conference minu...
April_Vol10_02_Article_Treasured_Works_Lula_Greene_Richards.txt,1923,April,Vol10,5,Serialized Fiction & Stories,0.11425724947331045,vol10 sequence category article title treasured works lula greene richards temple block salt lake city treasured works lula greene richards blessed dead die lord rest labors works follow rev 1413 contemplating treasured works today poems snow first claimed thought one open lay invocation attentio...
September_Vol7_11_Article_On_the_Watch_Tower_James_H._Anderson.txt,1920,September,Vol7,10,Genealogical Stories,0.11424683826469673,vol7 sequence category article title watch tower james anderson watch tower 535 prohibition party nominated william bryan candidate president declined position aaron watkins ohio nominated leigh colvin new york vicepresident turkey greece war several sanguinary battles greeks victorious greeks oc...
March_Vol4_01_Article_The_Relief_Society_Sisters_Maud_Baggarley.txt,1917,March,Vol4,8,Stake & Ward Relief Society Reports,0.11406315574563147,vol4 sequence category article title relief society sisters maud baggarley relief society sisters maud baggarley call world thine woman fare forth thy narrow walls many fields labor come master calls thy nest hath flown fledglings strong fleet wing thou cherished guarded nourished sent forth sing...
May_Vol5_15a_Guide_Lessons_Agriculture_and_Stock_Raising_Among_Book_of_Mormon_Peoples.txt,1918,May,Vol5,3,World War I News,0.11400249125823501,vol5 sequence category guide lessons title agriculture stock raising among book mormon peoples wisdom wise policy seldom appears doubt protection enemies appeared nephites chiefest reason build communities forth settlements till soil just pioneer days utah people built forts gathered protect indi...
November_Vol3_09b_Guide_Lessons_Guide_Lessons_c.txt,1916,November,Vol3,6,Recipes & Cooking Instructions,0.1139881537404816,vol3 sequence category guide lessons title guide lessons lesson iii genealogy art third week genealogy anglosaxon surnames interesting profitable class take brief study early history great britain done school library history little inquiry made invasion britain third century saxons little learned...
December_Vol10_07b_Guide_Lessons_Guide_Lessons_for_February_b.txt,1923,December,Vol10,7,Household Management & Budgeting,0.11398229880766088,vol10 sequence category guide lessons title guide lessons guide lessons lesson theology lesson first week fedruary spiritual service continued choice spiritual service choose day serve joshua 2415 quotation well repeated dawn every day every one accountable age need joshua within start way need p...
March_Vol2_00_CONTENTS.txt,1915,March,Vol2,2,Advertisements,0.11391239441680957,contents congratulations betsy goodwin frontispiece masonic lodge nauvoo instruction prophet report nauvoo relief society eliza snow 100 genesis relief society maud baggarley 101 textile art rose widtsoe 102 dressmaking home two sarahs 105 kitchen kinks jakie discord 107 good health maud baggarle...
December_Vol3_10d_Guide_Lessons_Guide_Lessons_-_Multiple_Subjects_c.txt,1916,December,Vol3,10,Genealogical Stories,0.11372891802307027,vol3 sequence category guide lessons title guide lessons multiple subjects lesson iii genealogy literature third week genealogy scandinavian surnames found england english people aware vast influence early danish conquerors nomenclature surname history english speaking people just angles saxons c...
June_Vol2_14b_Guide_Lessons_Genealogy_-_Numbering.txt,1915,June,Vol2,8,Stake & Ward Relief Society Reports,0.1135043546464154,vol2 sequence category guide lessons title genealogy numbering genealogy third week lesson iii numbering numbering names preparing genealogical records useful guide relationships helps locate name taken baptismal sheets names numbered consecutively first ancestor known numbered wife children etc ...
November_Vol3_09a_Editorial_Editorial_The_Church_Militant.txt,1916,November,Vol3,7,Household Management & Budgeting,0.11342954169654536,vol3 sequence category editorial title editorial church militant church militant preparedness hear great deal preparedness today tenet church militant always favor prethe church paredness deny church christ always church militant life motion activity growth expansion death stagnation inaction pas...
March_Vol10_05_Article_Hearsay_Evidence.txt,1923,March,Vol10,4,Gospel Doctrine & Spiritual Kingdom,0.11341152955976987,vol10 sequence category article title hearsay evidence hearsay evidence gleaned information random concerning sex call janes view paul know nothing wholly deficient brains read many feminist novels verse author kim said quite lot sure learned much women followed lady main street hysterical life c...
May_Vol10_09_Article_Aunt_Sally's_Criticism_of_Mothers'_Day_Joseph_H._Dean.txt,1923,May,Vol10,10,Genealogical Stories,0.11334611751882016,vol10 sequence category article title aunt sallys criticism mothers day joseph dean aunt sallys criticism mothers day joseph dean yes mothers day grand yet just cant understand honors mas word pas didnt first great command multiply include man land sakes great old job twould left alone twas true ...
March_Vol10_06_Article_Amy_Whipple.txt,1923,March,Vol10,2,Advertisements,0.11328142421333368,vol10 sequence category article title amy whipple utah blind amy whipple evans eighteen years old started school remarked one blind men met workshop blind salt lake city gathering material article till father visited school blind ogden continued told mother gave consent begin tell wonderful diffe...
November_Vol7_Misc.txt,1920,November,Vol7,3,World War I News,0.11324722062892555,=== front matter cover ads contents advertisers directory === organ relief society church jesus christ latterday saint bishops building salt lake city utah vii $100 year single copy 10c 1020 first lady delightfully superior toilet preparations better drug stores recommend superfulo unsightly unde...
May_Vol6_MISC.txt,1919,May,Vol6,10,Genealogical Stories,0.11321434033193394,miscellaneous text ====================================================================== === first article === dsen studio 249 main salt lake city brunswickbalkecollender buliard tables 5559 south temple salt lake city burial clothes south mple child floral second south main salt lake city dayne...
V1_1914_Nov_09_Art_Remarks_Pres_Emmeline_B_Wells_1.txt,1914,November,Vol1,9,Pioneer Foremothers,0.11316013912039952,vol1 sequence category article title remarks pres emmeline wells conference semiannual conference relief society held salt lake assembly hall president emmeline wells presiding opening session brief affectionate address welcome made president emmeline wells response given gentle spirit elizabeth ...
June_Vol7_01_Article_Just_Trust_Julia_Farr.txt,1920,June,Vol7,4,Gospel Doctrine & Spiritual Kingdom,0.11300694220886957,vol7 sequence category article title just trust julia farr just trust julia farr matter dark way seem theres place gods love shine heart cold lifes sullen stream just strive whole duty just grope right though darkness soul dismay sorrow earth perpetual night gods love brings dawn day though frien...
February_Vol6_12_Lines_to_a_Mother_in_Israel_Alice_Foutz.txt,1919,February,Vol6,9,Pioneer Foremothers,0.11276992274579281,vol6 sequence category lines title mother israel alice foutz lines mother israel alice foutz ====================================================================== lines mother israel alice foutz souls celestial grace shines gentle face charm heart mind presence combined saintly wife mother true ...
"June_Vol10_05_Editorial_Editorial,_The_Divinity_of_Jesus_Christ.txt",1923,June,Vol10,5,Serialized Fiction & Stories,0.11276043539559236,vol10 sequence category editorial title editorial divinity jesus christ divinity jesus christ days ago building collapsed salt lake city killing one two persons injuring several others collapse due taking building side support preachers teachers attack divinity christ thing individuals christian ...
December_Vol5_01_Article_Humanity's_Song_Maud_Boggarsley_a.txt,1918,December,Vol5,7,Household Management & Budgeting,0.11274408606067486,vol5 sequence category article title humanitys song maud boggarsley humanitys song 699 learning peoples live life agam book mormon 534 see end rule kings abolill want ished 647 545 war art war 209 among book mormon keep keeping 165 peoples 592 letters 624 women book morlines sister rowena mon whi...
February_Vol10_07_Article_Grower_Mary_E._Connelly.txt,1923,February,Vol10,4,Gospel Doctrine & Spiritual Kingdom,0.11268232885131686,vol10 sequence category article title grower mary connelly growth mary connelly yearning growth divine instinct implanted creator hearts children potentiality growth divine heritage possessed every son daughter god springtime joyous season man sees nature growing rapidlythe grass starts feet tree...
V1_1914_May_02_Edit_Editorial_Peace.txt,1914,May,Vol1,1,Biblical Stories,0.11267669809445446,vol1 sequence category editorial title editorial peace editorial peace month worldwide celebrations peace suggests beauty value ideal condition brings mind dangers difficulties counterfeit peace condition mind midst sorrow affliction poverty alleged disgrace however take flight midst prosperity h...
"October_Vol9_07_Article_Aunt_Bine_Myron_E._Crandall,_Jr..txt",1922,October,Vol9,1,Biblical Stories,0.11261611746543733,vol9 sequence category article title aunt bine myron crandall aunt bine myron crandall close village highway dear old friend graces master life seem blend works gmong flowers happy livelong day cozy bowers hear proudly say come garden dainty blossoms blow see radiant beauty tulips row windflower ...
November_Vol3_09a_Editorial_Editorial_The_Church_Militant.txt,1916,November,Vol3,5,Serialized Fiction & Stories,0.11258518208252978,vol3 sequence category editorial title editorial church militant church militant preparedness hear great deal preparedness today tenet church militant always favor prethe church paredness deny church christ always church militant life motion activity growth expansion death stagnation inaction pas...
January_Vol3_01_Article_Byron's_Unpublished_Prayer.txt,1916,January,Vol3,9,Pioneer Foremothers,0.1124930610216164,vol3 sequence category article title byrons unpublished prayer byrons unpublished prayer favorite poem prophet joseph smith soul sick long day weary lingering light loathing light turn away weep wish night long lay gently slumber mothers breast exchange emperors crown everlasting rest without con...
September_Vol9_04_Article_This_is_the_Place_Julia_Dare.txt,1922,September,Vol9,3,World War I News,0.11247753711257846,vol9 sequence category article title place julia dare placedrive boy scouts gave flag raising ceremony stood attention heads bared band played star spangled banner procession moved fort douglas cars surrounding broad parade ground enjoyable series military maneuvers executed troops garrison comma...
July_Vol2_Misc.txt,1915,July,Vol2,5,Serialized Fiction & Stories,0.11243461503304049,=== front matter cover ads contents advertisers directory === relief society magazine summer health organ relief society church jesus christ latterday saints room bishops building salt lake city utah $100 year single copy 10c willeshorne drug news building salt lake city drug store complete price...
April_Vol2_10d_Art_Guide_Lessons_-_Art_Devotees_and_Their_Shrines.txt,1915,April,Vol2,5,Serialized Fiction & Stories,0.11242922446026711,vol2 sequence category art title guide lessons art devotees shrines art man might joy book mormon devotees shrines assisted design salt lake theatre work done harrison tell tragedy occurred life painted scenery salt lake theatre tell something life history george ottinger visit studio possible te...
September_Vol10_01d_Editorial_The_Scenic_West_and_Its_Natural_Resources.txt,1923,September,Vol10,6,Recipes & Cooking Instructions,0.11241516878762814,vol10 sequence category editorial title scenic west natural resources scenic west natural resources said swiss people oblivious beauty country tourist went discovered beauty seems rather certain people southern utah region zions canyon bryce canyon cedar breaks appreciated full beauty region hist...
August_Vol2_07b_Poem_No_Enemies.txt,1915,August,Vol2,4,Gospel Doctrine & Spiritual Kingdom,0.1123058306469241,vol2 sequence category poem title enemies enemies enemies alas friend boast poor mingled fray duty brave endure must made foes none small work done youve hit traitor hip youve dashed cup perjured lip youve never turned wrong right youve coward fight enemies selected
October_Vol9_11_Article_The_Last_Service_Annie_D._Palmer.txt,1922,October,Vol9,8,Stake & Ward Relief Society Reports,0.11225005786001561,vol9 sequence category article title last service annie palmer last service annie palmer get whatever needed lay wife away nice nothing good brother taylor let account sentence spolzen hoarse whispers see clothed right yes answered kind relief society woman see clothed right man turned sadly away...
August_Vol4_16b_Guide_Lessons_Guide_Lessons_-_Lesson_I_Theology_and_Testimony.txt,1917,August,Vol4,3,World War I News,0.11220726059463006,vol4 sequence category guide lessons title guide lessons lesson theology testimony guide lessons lesson theology testimony first week israel exile esther reading story esther old testament story esther masterpiece court intrigue given glimpse life ancient persian monarch people commonly known bib...
